"Total Time","Mean Performance","Wallclock Time","Incumbent ID","Automatic Configurator Time","Configuration..."
0.1727, 100000000, 0.0003, 0, 0.1727, alpha='100', beta='0.001', bound='2.0', crossoverRate='0.6', elitism='0.01', interAttemptRate='10', interMutationRate='0.25', intraMutationRate='0.2', populationSize='400', probBestIndividual='0.8', probReversal='0.33', probSingle='0.33'
0.2738, 603.0, 1.5912, 0, 0.1738, alpha='100', beta='0.001', bound='2.0', crossoverRate='0.6', elitism='0.01', interAttemptRate='10', interMutationRate='0.25', intraMutationRate='0.2', populationSize='400', probBestIndividual='0.8', probReversal='0.33', probSingle='0.33'
0.7800, 597.0, 4.7020, 5, 0.1800, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
1.5905, 598.0, 10.5225, 5, 0.1905, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
1.7928, 602.0, 11.4010, 5, 0.1928, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
2.5004, 604.5, 18.5902, 5, 0.2004, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
2.7028, 604.2, 19.4188, 5, 0.2028, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
3.4115, 603.3333333333334, 26.5739, 5, 0.2115, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
6.6516, 603.8571428571429, 51.8981, 5, 0.2516, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
6.8543, 603.375, 53.6572, 5, 0.2543, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
7.0569, 603.0, 54.4241, 5, 0.2569, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
7.2596, 602.7, 56.9616, 5, 0.2596, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
7.4629, 602.5454545454545, 57.4539, 5, 0.2629, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
7.6657, 603.6666666666666, 59.2260, 5, 0.2657, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
7.8691, 603.7692307692307, 61.1217, 5, 0.2691, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
8.0725, 603.7857142857143, 63.8963, 5, 0.2725, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
8.2760, 603.6, 65.7275, 5, 0.2760, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
8.4794, 604.0, 67.5565, 5, 0.2794, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
8.6829, 604.6470588235294, 68.1291, 5, 0.2829, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
8.8856, 604.6666666666666, 70.6950, 5, 0.2856, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
9.0893, 604.7894736842105, 71.0225, 5, 0.2893, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
9.2927, 604.65, 73.6478, 5, 0.2927, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
9.4963, 604.3333333333334, 74.4588, 5, 0.2963, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
9.7003, 604.7727272727273, 76.2566, 5, 0.3003, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
9.9040, 604.695652173913, 78.1171, 5, 0.3040, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
10.1085, 604.875, 80.9171, 5, 0.3085, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
10.3127, 604.76, 82.7154, 5, 0.3127, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
10.5161, 604.7692307692307, 83.2450, 5, 0.3161, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
10.7200, 604.7407407407408, 85.5301, 5, 0.3200, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
10.9243, 605.0714285714286, 86.0700, 5, 0.3243, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
14.5796, 605.0344827586207, 115.3202, 5, 0.3796, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
14.7840, 604.7666666666667, 117.2467, 5, 0.3840, alpha='200', beta='0.05', bound='4.0', crossoverRate='0.3', elitism='0.1', interAttemptRate='10', interMutationRate='1.0', intraMutationRate='1.0', populationSize='800', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
