Run 2
0, 100000000, 0, 1, 0, alpha='100', beta='0.001', bound='2.0', crossoverRate='0.6', elitism='0.01', interAttemptRate='10', interMutationRate='0.25', intraMutationRate='0.2', populationSize='400', probBestIndividual='0.8', probReversal='0.33', probSingle='0.33'
0.1, 2674.0, 1, 1, 1000000000.0, alpha='100', beta='0.001', bound='2.0', crossoverRate='0.6', elitism='0.01', interAttemptRate='10', interMutationRate='0.25', intraMutationRate='0.2', populationSize='400', probBestIndividual='0.8', probReversal='0.33', probSingle='0.33'
0.2, 2643.0, 1, 1, 1000000000.0, alpha='100', beta='0.5', bound='2.5', crossoverRate='1.0', elitism='0.15', interAttemptRate='20', interMutationRate='0.75', intraMutationRate='0.25', populationSize='100', probBestIndividual='0.6', probReversal='0.0', probSingle='0.75'
0.9999999999999999, 2558.0, 1, 1, 1000000000.0, alpha='200', beta='10.0', bound='3.0', crossoverRate='0.75', elitism='0.1', interAttemptRate='2', interMutationRate='1.0', intraMutationRate='0.5', populationSize='50', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
2.0000000000000004, 2535.0, 1, 1, 1000000000.0, alpha='200', beta='0.5', bound='3.0', crossoverRate='0.75', elitism='0.1', interAttemptRate='2', interMutationRate='1.0', intraMutationRate='0.5', populationSize='50', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
2.1000000000000005, 2616.5, 2, 1, 1000000000.0, alpha='200', beta='0.5', bound='3.0', crossoverRate='0.75', elitism='0.1', interAttemptRate='2', interMutationRate='1.0', intraMutationRate='0.5', populationSize='50', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
2.2000000000000006, 2659.3333333333335, 3, 1, 1000000000.0, alpha='200', beta='0.5', bound='3.0', crossoverRate='0.75', elitism='0.1', interAttemptRate='2', interMutationRate='1.0', intraMutationRate='0.5', populationSize='50', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
2.3000000000000007, 2643.25, 4, 1, 1000000000.0, alpha='200', beta='0.5', bound='3.0', crossoverRate='0.75', elitism='0.1', interAttemptRate='2', interMutationRate='1.0', intraMutationRate='0.5', populationSize='50', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
2.400000000000001, 2665.0, 5, 1, 1000000000.0, alpha='200', beta='0.5', bound='3.0', crossoverRate='0.75', elitism='0.1', interAttemptRate='2', interMutationRate='1.0', intraMutationRate='0.5', populationSize='50', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
2.500000000000001, 2680.1666666666665, 6, 1, 1000000000.0, alpha='200', beta='0.5', bound='3.0', crossoverRate='0.75', elitism='0.1', interAttemptRate='2', interMutationRate='1.0', intraMutationRate='0.5', populationSize='50', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
2.600000000000001, 2712.714285714286, 7, 1, 1000000000.0, alpha='200', beta='0.5', bound='3.0', crossoverRate='0.75', elitism='0.1', interAttemptRate='2', interMutationRate='1.0', intraMutationRate='0.5', populationSize='50', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
2.700000000000001, 2713.5, 8, 1, 1000000000.0, alpha='200', beta='0.5', bound='3.0', crossoverRate='0.75', elitism='0.1', interAttemptRate='2', interMutationRate='1.0', intraMutationRate='0.5', populationSize='50', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
2.800000000000001, 2731.8888888888887, 9, 1, 1000000000.0, alpha='200', beta='0.5', bound='3.0', crossoverRate='0.75', elitism='0.1', interAttemptRate='2', interMutationRate='1.0', intraMutationRate='0.5', populationSize='50', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
2.9000000000000012, 2738.6, 10, 1, 1000000000.0, alpha='200', beta='0.5', bound='3.0', crossoverRate='0.75', elitism='0.1', interAttemptRate='2', interMutationRate='1.0', intraMutationRate='0.5', populationSize='50', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
9.099999999999984, 2740.090909090909, 11, 1, 1000000000.0, alpha='200', beta='0.5', bound='3.0', crossoverRate='0.75', elitism='0.1', interAttemptRate='2', interMutationRate='1.0', intraMutationRate='0.5', populationSize='50', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
9.199999999999983, 2728.5, 12, 1, 1000000000.0, alpha='200', beta='0.5', bound='3.0', crossoverRate='0.75', elitism='0.1', interAttemptRate='2', interMutationRate='1.0', intraMutationRate='0.5', populationSize='50', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
9.299999999999983, 2752.4615384615386, 13, 1, 1000000000.0, alpha='200', beta='0.5', bound='3.0', crossoverRate='0.75', elitism='0.1', interAttemptRate='2', interMutationRate='1.0', intraMutationRate='0.5', populationSize='50', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
9.399999999999983, 2751.9285714285716, 14, 1, 1000000000.0, alpha='200', beta='0.5', bound='3.0', crossoverRate='0.75', elitism='0.1', interAttemptRate='2', interMutationRate='1.0', intraMutationRate='0.5', populationSize='50', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
9.499999999999982, 2750.866666666667, 15, 1, 1000000000.0, alpha='200', beta='0.5', bound='3.0', crossoverRate='0.75', elitism='0.1', interAttemptRate='2', interMutationRate='1.0', intraMutationRate='0.5', populationSize='50', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
9.599999999999982, 2745.25, 16, 1, 1000000000.0, alpha='200', beta='0.5', bound='3.0', crossoverRate='0.75', elitism='0.1', interAttemptRate='2', interMutationRate='1.0', intraMutationRate='0.5', populationSize='50', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
9.699999999999982, 2741.1176470588234, 17, 1, 1000000000.0, alpha='200', beta='0.5', bound='3.0', crossoverRate='0.75', elitism='0.1', interAttemptRate='2', interMutationRate='1.0', intraMutationRate='0.5', populationSize='50', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
9.799999999999981, 2740.0555555555557, 18, 1, 1000000000.0, alpha='200', beta='0.5', bound='3.0', crossoverRate='0.75', elitism='0.1', interAttemptRate='2', interMutationRate='1.0', intraMutationRate='0.5', populationSize='50', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
9.89999999999998, 2736.7368421052633, 19, 1, 1000000000.0, alpha='200', beta='0.5', bound='3.0', crossoverRate='0.75', elitism='0.1', interAttemptRate='2', interMutationRate='1.0', intraMutationRate='0.5', populationSize='50', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
9.99999999999998, 2751.85, 20, 1, 1000000000.0, alpha='200', beta='0.5', bound='3.0', crossoverRate='0.75', elitism='0.1', interAttemptRate='2', interMutationRate='1.0', intraMutationRate='0.5', populationSize='50', probBestIndividual='0.7', probReversal='0.0', probSingle='0.25'
