Run 8
0, 100000000, 0, 1, 0, alpha='100', beta='0.001', bound='2.0', crossoverRate='0.6', elitism='0.01', interAttemptRate='10', interMutationRate='0.25', intraMutationRate='0.2', populationSize='400', probBestIndividual='0.8', probReversal='0.33', probSingle='0.33'
0.1, 3197.0, 1, 1, 1000000000.0, alpha='100', beta='0.001', bound='2.0', crossoverRate='0.6', elitism='0.01', interAttemptRate='10', interMutationRate='0.25', intraMutationRate='0.2', populationSize='400', probBestIndividual='0.8', probReversal='0.33', probSingle='0.33'
0.8999999999999999, 3152.0, 1, 1, 1000000000.0, alpha='200', beta='0.1', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.5', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
1.5000000000000002, 3113.0, 1, 1, 1000000000.0, alpha='200', beta='0.1', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
1.6000000000000003, 3140.5, 2, 1, 1000000000.0, alpha='200', beta='0.1', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
1.7000000000000004, 3129.0, 3, 1, 1000000000.0, alpha='200', beta='0.1', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
1.8000000000000005, 3138.25, 4, 1, 1000000000.0, alpha='200', beta='0.1', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
1.9000000000000006, 3131.6, 5, 1, 1000000000.0, alpha='200', beta='0.1', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
4.200000000000001, 3137.3333333333335, 6, 1, 1000000000.0, alpha='200', beta='0.1', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
4.4, 3184.5714285714284, 7, 1, 1000000000.0, alpha='200', beta='0.1', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
4.6, 3185.0, 8, 1, 1000000000.0, alpha='200', beta='0.1', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
4.799999999999999, 3188.3333333333335, 9, 1, 1000000000.0, alpha='200', beta='0.1', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
4.899999999999999, 3187.0, 9, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
4.999999999999998, 3182.2, 10, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
5.099999999999998, 3180.4545454545455, 11, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
5.1999999999999975, 3185.9166666666665, 12, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
5.299999999999997, 3183.846153846154, 13, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
5.399999999999997, 3181.6428571428573, 14, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
5.4999999999999964, 3181.4666666666667, 15, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
5.599999999999996, 3174.25, 16, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
5.699999999999996, 3170.6470588235293, 17, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
5.799999999999995, 3169.8333333333335, 18, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
10.899999999999977, 3167.4210526315787, 19, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
11.099999999999977, 3174.2, 20, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
11.299999999999976, 3175.7619047619046, 21, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
11.499999999999975, 3175.6363636363635, 22, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
11.699999999999974, 3174.304347826087, 23, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
11.899999999999974, 3172.1666666666665, 24, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
12.099999999999973, 3169.6, 25, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
12.299999999999972, 3170.1923076923076, 26, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
12.499999999999972, 3169.1111111111113, 27, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
12.69999999999997, 3168.0714285714284, 28, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
12.89999999999997, 3169.4137931034484, 29, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
13.09999999999997, 3169.8, 30, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
13.299999999999969, 3167.064516129032, 31, 1, 1000000000.0, alpha='200', beta='0.001', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.2', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
