Run 8
0, 100000000, 0, 1, 0, alpha='100', beta='0.001', bound='2.0', crossoverRate='0.6', elitism='0.01', interAttemptRate='10', interMutationRate='0.25', intraMutationRate='0.2', populationSize='400', probBestIndividual='0.8', probReversal='0.33', probSingle='0.33'
0.1, 6779.0, 1, 1, 1000000000.0, alpha='100', beta='0.001', bound='2.0', crossoverRate='0.6', elitism='0.01', interAttemptRate='10', interMutationRate='0.25', intraMutationRate='0.2', populationSize='400', probBestIndividual='0.8', probReversal='0.33', probSingle='0.33'
0.8999999999999999, 6646.0, 1, 1, 1000000000.0, alpha='200', beta='0.1', bound='4.0', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.5', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
1.2, 6470.0, 1, 1, 1000000000.0, alpha='200', beta='0.1', bound='1.5', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.5', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
1.3, 6588.5, 2, 1, 1000000000.0, alpha='200', beta='0.1', bound='1.5', crossoverRate='1.0', elitism='0.01', interAttemptRate='10', interMutationRate='0.5', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
1.5000000000000002, 6389.0, 2, 1, 1000000000.0, alpha='200', beta='0.1', bound='1.5', crossoverRate='1.0', elitism='0.01', interAttemptRate='2', interMutationRate='0.5', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
1.6000000000000003, 6471.666666666667, 3, 1, 1000000000.0, alpha='200', beta='0.1', bound='1.5', crossoverRate='1.0', elitism='0.01', interAttemptRate='2', interMutationRate='0.5', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
2.500000000000001, 6448.5, 4, 1, 1000000000.0, alpha='200', beta='0.1', bound='1.5', crossoverRate='1.0', elitism='0.01', interAttemptRate='2', interMutationRate='0.5', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
2.700000000000001, 6460.0, 5, 1, 1000000000.0, alpha='200', beta='0.1', bound='1.5', crossoverRate='1.0', elitism='0.01', interAttemptRate='2', interMutationRate='0.5', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
2.800000000000001, 6451.8, 5, 1, 1000000000.0, alpha='200', beta='10.0', bound='1.5', crossoverRate='1.0', elitism='0.01', interAttemptRate='2', interMutationRate='0.5', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
2.9000000000000012, 6465.5, 6, 1, 1000000000.0, alpha='200', beta='10.0', bound='1.5', crossoverRate='1.0', elitism='0.01', interAttemptRate='2', interMutationRate='0.5', intraMutationRate='0.75', populationSize='100', probBestIndividual='1.0', probReversal='0.50', probSingle='0.0'
